UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
HND;Honduras;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;79;CTS
IRL;Ireland;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;2;CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;0;GSH 2023 Revision/CTS
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;9;CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;18;CTS
KEN;Kenya;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2015;Counts;51;CTS
LKA;Sri Lanka;Asia;Southern Asia;Victims of intentional homicide;Female;2015;Counts;10;CTS
LTU;Lithuania;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;2;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;301;CTS
MLT;Malta;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of intentional homicide;Female;2015;Counts;6;CTS
NLD;Netherlands;Europe;Western Europe;Victims of intentional homicide;Female;2015;Counts;1;CTS
NOR;Norway;Europe;Northern Europe;Victims of intentional homicide;Female;2015;Counts;0;CTS
PAN;Panama;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;9;CTS
PRT;Portugal;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;0,961538462;GSH 2023 Revision
SGP;Singapore;Asia;South-eastern Asia;Victims of intentional homicide;Female;2015;Counts;2;CTS
SRB;Serbia;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;3;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;1;CTS
URY;Uruguay;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;2;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2015;Counts;329;CTS/NSO
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Victims of intentional homicide;Female;2015;Counts;1;CTS
AUS;Australia;Oceania;Australia and New Zealand;Victims of intentional homicide;Female;2016;Counts;4;CTS
AUT;Austria;Europe;Western Europe;Victims of intentional homicide;Female;2016;Counts;1;GSH 2023 Revision/CTS
BGR;Bulgaria;Europe;Eastern Europe;Victims of intentional homicide;Female;2016;Counts;1;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;1;GSH 2023 Revision/CTS
BLZ;Belize;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;3;CTS/MoI
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;21;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;0;CTS
BTN;Bhutan;Asia;Southern Asia;Victims of intentional homicide;Female;2016;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Female;2016;Counts;10;GSH 2023 Revision/CTS
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Female;2016;Counts;0;GSH 2023 Revision/CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;14;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;143;GSH 2023 Revision/CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Female;2016;Counts;23;CTS
DMA;Dominica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;0;CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;1;CTS
ECU;Ecuador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;28;CTS
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;4;CTS
FIN;Finland;Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
FRA;France;Europe;Western Europe;Victims of intentional homicide;Female;2016;Counts;22;CTS/MoI
GBR_E_W;United Kingdom (England and Wales);Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;12;CTS
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;0;GSH 2023 Revision/CTS
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;1;CTS
GEO;Georgia;Asia;Western Asia;Victims of intentional homicide;Female;2016;Counts;1;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;1;CTS
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Female;2016;Counts;0;GSH 2023 Revision/CTS
HND;Honduras;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;71;CTS
HRV;Croatia;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;2;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of intentional homicide;Female;2016;Counts;3;CTS
IRL;Ireland;Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;0;GSH 2023 Revision/CTS
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;6;CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;14;CTS
KEN;Kenya;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2016;Counts;75;CTS
LIE;Liechtenstein;Europe;Western Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
LKA;Sri Lanka;Asia;Southern Asia;Victims of intentional homicide;Female;2016;Counts;11;CTS
LTU;Lithuania;Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
LVA;Latvia;Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;1;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;403;CTS
MLT;Malta;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of intentional homicide;Female;2016;Counts;5;CTS
NLD;Netherlands;Europe;Western Europe;Victims of intentional homicide;Female;2016;Counts;2;CTS
NOR;Norway;Europe;Northern Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
PAN;Panama;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;4;CTS
PER;Peru;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;74;CTS
POL;Poland;Europe;Eastern Europe;Victims of intentional homicide;Female;2016;Counts;3;CTS
PRT;Portugal;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;0,795180723;GSH 2023 Revision
SGP;Singapore;Asia;South-eastern Asia;Victims of intentional homicide;Female;2016;Counts;1;CTS
SRB;Serbia;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;2;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;0;CTS
TUR;Türkiye;Asia;Western Asia;Victims of intentional homicide;Female;2016;Counts;55;CTS
URY;Uruguay;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;5;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2016;Counts;376;CTS/NSO
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Victims of intentional homicide;Female;2016;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Victims of intentional homicide;Female;2017;Counts;4;CTS
AUT;Austria;Europe;Western Europe;Victims of intentional homicide;Female;2017;Counts;1;GSH 2023 Revision/CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;2;GSH 2023 Revision/CTS
BLZ;Belize;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;1;CTS/MoI
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;29;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;18;GSH 2023 Revision/CTS
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Female;2017;Counts;0;GSH 2023 Revision/CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;13;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;161;GSH 2023 Revision/CTS
CPV;Cabo Verde;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2017;Counts;3;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Female;2017;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Female;2017;Counts;16;CTS
DMA;Dominica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;2;CTS
DOM;Dominican Republic;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;26;CTS
ECU;Ecuador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;40;CTS
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;6;CTS
FIN;Finland;Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;1;CTS
FRA;France;Europe;Western Europe;Victims of intentional homicide;Female;2017;Counts;17;CTS/MoI
GBR_E_W;United Kingdom (England and Wales);Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;15;CTS
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;2;GSH 2023 Revision/CTS
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;2;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;4;CTS
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Female;2017;Counts;0;GSH 2023 Revision/CTS
HRV;Croatia;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;0;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of intentional homicide;Female;2017;Counts;4;CTS
IRL;Ireland;Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;2;CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;1;GSH 2023 Revision/CTS
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;8;CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;17;CTS
KEN;Kenya;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2017;Counts;57;CTS
KNA;Saint Kitts and Nevis;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
LCA;Saint Lucia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
LKA;Sri Lanka;Asia;Southern Asia;Victims of intentional homicide;Female;2017;Counts;3;CTS
LTU;Lithuania;Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;0;CTS
LVA;Latvia;Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;4;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;496;CTS
MLT;Malta;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;0;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of intentional homicide;Female;2017;Counts;2;CTS
NLD;Netherlands;Europe;Western Europe;Victims of intentional homicide;Female;2017;Counts;2;CTS
NOR;Norway;Europe;Northern Europe;Victims of intentional homicide;Female;2017;Counts;4;CTS
OMN;Oman;Asia;Western Asia;Victims of intentional homicide;Female;2017;Counts;1;CTS
PAN;Panama;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;1;CTS
POL;Poland;Europe;Eastern Europe;Victims of intentional homicide;Female;2017;Counts;3;CTS
PRT;Portugal;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;0;GSH 2023 Revision
SRB;Serbia;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;3;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;3;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;1;CTS
TTO;Trinidad and Tobago;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;6;NGO
TUR;Türkiye;Asia;Western Asia;Victims of intentional homicide;Female;2017;Counts;47;CTS
URY;Uruguay;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;7;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Female;2017;Counts;369;CTS/NSO
VCT;Saint Vincent and the Grenadines;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;1;NGO/CTS
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Victims of intentional homicide;Female;2017;Counts;0;CTS
ARG;Argentina;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;42;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Victims of intentional homicide;Female;2018;Counts;7;CTS
AUT;Austria;Europe;Western Europe;Victims of intentional homicide;Female;2018;Counts;0;GSH 2023 Revision/CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;1;GSH 2023 Revision/CTS
BLZ;Belize;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;0;CTS/MoI
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;27;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Female;2018;Counts;16;GSH 2023 Revision/CTS
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Female;2018;Counts;1;GSH 2023 Revision/CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;7;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;174;GSH 2023 Revision/CTS
CPV;Cabo Verde;Africa;Sub-Saharan Africa;Victims of intentional homicide;Female;2018;Counts;2;CTS
CRI;Costa Rica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;8;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Female;2018;Counts;26;CTS
DMA;Dominica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;0;CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Female;2018;Counts;1;CTS
DOM;Dominican Republic;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;23;CTS
ECU;Ecuador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;17;CTS
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Female;2018;Counts;4;CTS
FIN;Finland;Europe;Northern Europe;Victims of intentional homicide;Female;2018;Counts;1;CTS
FRA;France;Europe;Western Europe;Victims of intentional homicide;Female;2018;Counts;11;CTS/MoI
GBR_E_W;United Kingdom (England and Wales);Europe;Northern Europe;Victims of intentional homicide;Female;2018;Counts;9;CTS
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Female;2018;Counts;0;GSH 2023 Revision/CTS
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Victims of intentional homicide;Female;2018;Counts;1;CTS
GEO;Georgia;Asia;Western Asia;Victims of intentional homicide;Female;2018;Counts;2;CTS
