UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
VCT;Saint Vincent and the Grenadines;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;4;CTS/NGO
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Victims of intentional homicide;Male;2020;Counts;0;CTS
ARG;Argentina;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;273;CTS
AUT;Austria;Europe;Western Europe;Victims of intentional homicide;Male;2021;Counts;1;GSH 2023 Revision/CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;28;GSH 2023 Revision/CTS
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Victims of intentional homicide;Male;2021;Counts;4;CTS
BLZ;Belize;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;14;CTS/MoI
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;37;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;5;CTS
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Male;2021;Counts;91;GSH 2023 Revision/CTS
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Male;2021;Counts;4;GSH 2023 Revision/CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;101;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;2650;GSH 2023 Revision/CTS
CRI;Costa Rica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;91;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2021;Counts;2;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2021;Counts;28;CTS
DMA;Dominica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;1;CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;4;CTS
DOM;Dominican Republic;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;198;CTS
ECU;Ecuador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;452;CTS
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Male;2021;Counts;13;CTS
EST;Estonia;Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;0;CTS
FRA;France;Europe;Western Europe;Victims of intentional homicide;Male;2021;Counts;70;CTS/MoI
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;1;GSH 2023 Revision/CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;0;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;14;CTS
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Male;2021;Counts;1;GSH 2023 Revision/CTS
HRV;Croatia;Europe;Southern Europe;Victims of intentional homicide;Male;2021;Counts;0;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of intentional homicide;Male;2021;Counts;6;CTS
IRL;Ireland;Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;2;CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;0;CTS
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Male;2021;Counts;19;CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;224;CTS
KNA;Saint Kitts and Nevis;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;3;CTS
LCA;Saint Lucia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;13;CTS
LTU;Lithuania;Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;1;CTS
LVA;Latvia;Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;1;CTS
MEX;Mexico;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;4779;CTS
MLT;Malta;Europe;Southern Europe;Victims of intentional homicide;Male;2021;Counts;0;CTS
MNE;Montenegro;Europe;Southern Europe;Victims of intentional homicide;Male;2021;Counts;2;CTS
MUS;Mauritius;Africa;Sub-Saharan Africa;Victims of intentional homicide;Male;2021;Counts;5;GSH 2023 Revision
NLD;Netherlands;Europe;Western Europe;Victims of intentional homicide;Male;2021;Counts;8;CTS
NOR;Norway;Europe;Northern Europe;Victims of intentional homicide;Male;2021;Counts;1;CTS
POL;Poland;Europe;Eastern Europe;Victims of intentional homicide;Male;2021;Counts;18;CTS
RUS;Russian Federation;Europe;Eastern Europe;Victims of intentional homicide;Male;2021;Counts;392;CTS/GSH 2023 Revision
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;195;CTS
SRB;Serbia;Europe;Southern Europe;Victims of intentional homicide;Male;2021;Counts;4;GSH 2023 Revision/CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;4;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2021;Counts;5;GSH 2023 Revision/CTS
TUR;Türkiye;Asia;Western Asia;Victims of intentional homicide;Male;2021;Counts;236;CTS
VCT;Saint Vincent and the Grenadines;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2021;Counts;8;CTS/NGO
ALB;Albania;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;61;CTS
AND;Andorra;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Victims of intentional homicide;Male;2012;Counts;71;CTS
AUT;Austria;Europe;Western Europe;Victims of intentional homicide;Male;2012;Counts;10;CTS/GSH 2023 Revision
AZE;Azerbaijan;Asia;Western Asia;Victims of intentional homicide;Male;2012;Counts;47;CTS
BGR;Bulgaria;Europe;Eastern Europe;Victims of intentional homicide;Male;2012;Counts;21;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;26;CTS/GSH 2023 Revision
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;8;CTS
BLR;Belarus;Europe;Eastern Europe;Victims of intentional homicide;Male;2012;Counts;81;CTS
BMU;Bermuda;Americas;Northern America;Victims of intentional homicide;Male;2012;Counts;3;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;7;CTS
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Male;2012;Counts;107;CTS/GSH 2023 Revision
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Male;2012;Counts;9;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;141;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;4944;CTS/GSH 2023 Revision
CRI;Costa Rica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;101;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2012;Counts;10;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2012;Counts;96;CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;9;CTS
DOM;Dominican Republic;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;633;CTS
DZA;Algeria;Africa;Northern Africa;Victims of intentional homicide;Male;2012;Counts;69;CTS
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;76;CTS
EST;Estonia;Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;11;CTS
FIN;Finland;Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;13;CTS
GBR_E_W;United Kingdom (England and Wales);Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;109;CTS
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;7;CTS/GSH 2023 Revision
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;19;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;1;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;1518;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;40;CTS
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Male;2012;Counts;3;CTS/GSH 2023 Revision
HND;Honduras;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;2157;CTS
HRV;Croatia;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;7;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of intentional homicide;Male;2012;Counts;19;CTS
IND;India;Asia;Southern Asia;Victims of intentional homicide;Male;2012;Counts;10695;CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;0;CTS
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;113;CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;326;CTS
JOR;Jordan;Asia;Western Asia;Victims of intentional homicide;Male;2012;Counts;50;CTS/MNS
LKA;Sri Lanka;Asia;Southern Asia;Victims of intentional homicide;Male;2012;Counts;177;CTS
LVA;Latvia;Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;9;CTS
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Male;2012;Counts;3;GSH 2023 Revision/CTS
MKD;North Macedonia;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;6;CTS
MLT;Malta;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;5;CTS
MNE;Montenegro;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;2;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of intentional homicide;Male;2012;Counts;69;CTS
MUS;Mauritius;Africa;Sub-Saharan Africa;Victims of intentional homicide;Male;2012;Counts;4;CTS/GSH 2023 Revision
NLD;Netherlands;Europe;Western Europe;Victims of intentional homicide;Male;2012;Counts;30;CTS
NOR;Norway;Europe;Northern Europe;Victims of intentional homicide;Male;2012;Counts;9;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of intentional homicide;Male;2012;Counts;6;CTS
PAN;Panama;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;171;CTS
PER;Peru;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;485;CTS
PRT;Portugal;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;24,19834711;GSH 2023 Revision
PSE;State of Palestine;Asia;Western Asia;Victims of intentional homicide;Male;2012;Counts;13;CTS
SLV;El Salvador;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;709;CTS
SRB;Serbia;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;17;CTS/GSH 2023 Revision
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2012;Counts;31;GSH 2023 Revision/CTS
SVN;Slovenia;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;3;CTS
TTO;Trinidad and Tobago;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;96;CTS/NGO
TZA;United Republic of Tanzania;Africa;Sub-Saharan Africa;Victims of intentional homicide;Male;2012;Counts;94;CTS
URY;Uruguay;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;59;CTS
USA;United States of America;Americas;Northern America;Victims of intentional homicide;Male;2012;Counts;2769;CTS/NSO
VAT;Holy See;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;0;CTS
VCT;Saint Vincent and the Grenadines;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2012;Counts;8;CTS/NGO
ALB;Albania;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;39;CTS
AND;Andorra;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Victims of intentional homicide;Male;2013;Counts;68;CTS
AUT;Austria;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;10;CTS/GSH 2023 Revision
AZE;Azerbaijan;Asia;Western Asia;Victims of intentional homicide;Male;2013;Counts;68;CTS
BGR;Bulgaria;Europe;Eastern Europe;Victims of intentional homicide;Male;2013;Counts;16;CTS
BHS;Bahamas;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;34;CTS/GSH 2023 Revision
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;9;CTS
BLR;Belarus;Europe;Eastern Europe;Victims of intentional homicide;Male;2013;Counts;101;CTS
BMU;Bermuda;Americas;Northern America;Victims of intentional homicide;Male;2013;Counts;2;CTS
BRB;Barbados;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;7;CTS
CAN;Canada;Americas;Northern America;Victims of intentional homicide;Male;2013;Counts;93;CTS/GSH 2023 Revision
CHE;Switzerland;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;9;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;154;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;4613;CTS/GSH 2023 Revision
CRI;Costa Rica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;120;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2013;Counts;11;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;80;CTS
DNK;Denmark;Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;9;CTS
DZA;Algeria;Africa;Northern Africa;Victims of intentional homicide;Male;2013;Counts;40;CTS
ESP;Spain;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;59;CTS
EST;Estonia;Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;13;CTS
FIN;Finland;Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;26;CTS
GBR_E_W;United Kingdom (England and Wales);Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;111;CTS
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;6;CTS/GSH 2023 Revision
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;12;CTS
GRD;Grenada;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;2;CTS
GTM;Guatemala;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;1524;CTS
GUY;Guyana;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;46;CTS
HKG;China, Hong Kong Special Administrative Region;Asia;Eastern Asia;Victims of intentional homicide;Male;2013;Counts;4;CTS/GSH 2023 Revision
HND;Honduras;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;1683;CTS
HRV;Croatia;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;10;CTS
HUN;Hungary;Europe;Eastern Europe;Victims of intentional homicide;Male;2013;Counts;22;CTS
IND;India;Asia;Southern Asia;Victims of intentional homicide;Male;2013;Counts;10171;CTS
ISL;Iceland;Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;0;CTS
ITA;Italy;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;106;CTS
JAM;Jamaica;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;353;CTS
KEN;Kenya;Africa;Sub-Saharan Africa;Victims of intentional homicide;Male;2013;Counts;650;CTS
LKA;Sri Lanka;Asia;Southern Asia;Victims of intentional homicide;Male;2013;Counts;211;CTS
LTU;Lithuania;Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;31;CTS
LVA;Latvia;Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;7;CTS
MAR;Morocco;Africa;Northern Africa;Victims of intentional homicide;Male;2013;Counts;71;CTS
MCO;Monaco;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;0;CTS
MKD;North Macedonia;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;3;CTS
MLT;Malta;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;0;CTS
MNE;Montenegro;Europe;Southern Europe;Victims of intentional homicide;Male;2013;Counts;1;CTS
MNG;Mongolia;Asia;Eastern Asia;Victims of intentional homicide;Male;2013;Counts;24;CTS
NLD;Netherlands;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;20;CTS
NOR;Norway;Europe;Northern Europe;Victims of intentional homicide;Male;2013;Counts;6;CTS
NZL;New Zealand;Oceania;Australia and New Zealand;Victims of intentional homicide;Male;2013;Counts;10;CTS
PER;Peru;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2013;Counts;512;CTS
